Country,iso3,year,month,sex,age_group,type,expected.mean,acm.mean,excess.mean*
Mongolia,MNG,2020,9,Male,0-24,reported,1721,1659,-63
Mongolia,MNG,2020,10,Male,25-34,reported,1723,1685,-39
Mongolia,MNG,2020,11,Male,35-44,reported,1728,1509,-220
Mongolia,MNG,2020,12,Male,45-54,reported,1732,1439,-294
Mongolia,MNG,2021,1,Male,55-64,reported,1732,1359,-374
Mongolia,MNG,2021,2,Male,65-74,reported,1733,1461,-273
Mongolia,MNG,2021,3,Male,75-84,reported,1734,1631,-104
Mongolia,MNG,2021,4,Male,>85,reported,1738,1753,14
Mongolia,MNG,2021,5,Female,0-24,reported,1740,1657,-84
Mongolia,MNG,2021,6,Female,25-34,reported,1743,2025,281
Mongolia,MNG,2021,7,Female,35-44,reported,1748,2148,398
Mongolia,MNG,2021,8,Female,45-54,reported,1746,1982,235
Mongolia,MNG,2021,9,Female,55-64,reported,1750,2393,642
Mongolia,MNG,2021,10,Female,65-74,reported,1751,2719,967
Mongolia,MNG,2021,11,Female,75-84,reported,1754,2303,548
Mongolia,MNG,2021,12,Female,>85,reported,1757,2108,350
Mozambique,MOZ,2020,1,Male,0-24,predicted,23467,23928,461
Mozambique,MOZ,2020,2,Male,25-34,predicted,23459,23387,-71
Mozambique,MOZ,2020,3,Male,35-44,predicted,23546,23906,361
Mozambique,MOZ,2020,4,Male,45-54,predicted,23657,22322,-1335
Mozambique,MOZ,2020,5,Male,55-64,predicted,24021,23297,-725
Mozambique,MOZ,2020,6,Male,65-74,predicted,24262,23864,-398
Mozambique,MOZ,2020,7,Male,75-84,predicted,24408,25120,712
Mozambique,MOZ,2020,8,Male,>85,predicted,24154,25681,1527
Mozambique,MOZ,2020,9,Female,0-24,predicted,23893,26262,2369
Mozambique,MOZ,2020,10,Female,25-34,predicted,23615,24735,1120
Mozambique,MOZ,2020,11,Female,35-44,predicted,23326,24272,946
Mozambique,MOZ,2020,12,Female,45-54,predicted,23481,24560,1079
Mozambique,MOZ,2021,1,Female,55-64,predicted,23595,27837,4241
Mozambique,MOZ,2021,2,Female,65-74,predicted,23582,28017,4435
Mozambique,MOZ,2021,3,Female,75-84,predicted,23679,26518,2839
Mozambique,MOZ,2021,4,Female,>85,predicted,23806,24558,752
Mozambique,MOZ,2021,5,Male,0-24,predicted,24162,24109,-52
Mozambique,MOZ,2021,6,Male,25-34,predicted,24395,24898,503
Mozambique,MOZ,2021,7,Male,35-44,predicted,24555,30881,6325
Mozambique,MOZ,2021,8,Male,45-54,predicted,24291,29427,5136
Mozambique,MOZ,2021,9,Male,55-64,predicted,24027,25505,1479
Mozambique,MOZ,2021,10,Male,65-74,predicted,23747,23920,174
Mozambique,MOZ,2021,11,Male,75-84,predicted,23450,23889,439
Mozambique,MOZ,2021,12,Male,>85,predicted,23619,26949,3330
Mauritania,MRT,2020,1,Female,0-24,predicted,2310,2394,84
Mauritania,MRT,2020,2,Female,25-34,predicted,2259,2259,0
Mauritania,MRT,2020,3,Female,35-44,predicted,2237,2907,671
Mauritania,MRT,2020,4,Female,45-54,predicted,2191,2020,-171
Mauritania,MRT,2020,5,Female,55-64,predicted,2149,2319,170
Mauritania,MRT,2020,6,Female,65-74,predicted,2129,2728,599
Mauritania,MRT,2020,7,Female,75-84,predicted,2135,2524,390
Mauritania,MRT,2020,8,Female,>85,predicted,2145,2309,164
Mauritania,MRT,2020,9,Male,0-24,predicted,2164,2207,43
Mauritania,MRT,2020,10,Male,25-34,predicted,2187,2125,-62
Mauritania,MRT,2020,11,Male,35-44,predicted,2247,2298,51
Mauritania,MRT,2020,12,Male,45-54,predicted,2297,2485,188
Mauritania,MRT,2021,1,Male,55-64,predicted,2329,2615,286
Mauritania,MRT,2021,2,Male,65-74,predicted,2277,2418,142
Mauritania,MRT,2021,3,Male,75-84,predicted,2255,2350,95
Mauritania,MRT,2021,4,Male,>85,predicted,2206,2300,94
Mauritania,MRT,2021,5,Female,0-24,predicted,2167,2304,138
Mauritania,MRT,2021,6,Female,25-34,predicted,2146,2323,176
Mauritania,MRT,2021,7,Female,35-44,predicted,2150,2508,359
Mauritania,MRT,2021,8,Female,45-54,predicted,2162,2787,625
Mauritania,MRT,2021,9,Female,55-64,predicted,2181,2408,228
Mauritania,MRT,2021,10,Female,65-74,predicted,2206,2253,48
Mauritania,MRT,2021,11,Female,75-84,predicted,2266,2393,127
Mauritania,MRT,2021,12,Female,>85,predicted,2314,2431,117
Mauritius,MUS,2020,1,Male,0-24,reported,950,965,14
Mauritius,MUS,2020,2,Male,25-34,reported,882,845,-37
Mauritius,MUS,2020,3,Male,35-44,reported,959,929,-31
Mauritius,MUS,2020,4,Male,45-54,reported,895,850,-45
Mauritius,MUS,2020,5,Male,55-64,reported,916,893,-23
Mauritius,MUS,2020,6,Male,65-74,reported,908,910,2
Mauritius,MUS,2020,7,Male,75-84,reported,1073,1006,-67
Mauritius,MUS,2020,8,Male,>85,reported,1032,1002,-31
Mauritius,MUS,2020,9,Female,0-24,reported,994,906,-88
Mauritius,MUS,2020,10,Female,25-34,reported,945,932,-13
Mauritius,MUS,2020,11,Female,35-44,reported,903,899,-5
Mauritius,MUS,2020,12,Female,45-54,reported,979,923,-57
Mauritius,MUS,2021,1,Female,55-64,reported,982,955,-28
Mauritius,MUS,2021,2,Female,65-74,reported,910,853,-57
Mauritius,MUS,2021,3,Female,75-84,reported,989,952,-38
Mauritius,MUS,2021,4,Female,>85,reported,924,864,-60
Mauritius,MUS,2021,5,Male,0-24,reported,948,888,-60
Mauritius,MUS,2021,6,Male,25-34,reported,938,952,14
Mauritius,MUS,2021,7,Male,35-44,reported,1105,1012,-93
Mauritius,MUS,2021,8,Male,45-54,reported,1065,1178,113
Mauritius,MUS,2021,9,Male,55-64,reported,1029,1203,174
Mauritius,MUS,2021,10,Male,65-74,reported,974,1220,245
Mauritius,MUS,2021,11,Male,75-84,reported,933,1761,827
Mauritius,MUS,2021,12,Male,>85,reported,1011,1436,425
Malawi,MWI,2020,1,Female,0-24,predicted,8851,9197,346
Malawi,MWI,2020,2,Female,25-34,predicted,8836,8917,81
Malawi,MWI,2020,3,Female,35-44,predicted,8858,8809,-49
Malawi,MWI,2020,4,Female,45-54,predicted,8870,8395,-475
Malawi,MWI,2020,5,Female,55-64,predicted,8991,8494,-497
Malawi,MWI,2020,6,Female,65-74,predicted,9073,9059,-13
Malawi,MWI,2020,7,Female,75-84,predicted,9130,9955,825
Malawi,MWI,2020,8,Female,>85,predicted,9027,9654,627
Malawi,MWI,2020,9,Male,0-24,predicted,8916,9105,189
Malawi,MWI,2020,10,Male,25-34,predicted,8784,8758,-26
Malawi,MWI,2020,11,Male,35-44,predicted,8714,8558,-156
Malawi,MWI,2020,12,Male,45-54,predicted,8838,8753,-85
Malawi,MWI,2021,1,Male,55-64,predicted,8758,10926,2168
Malawi,MWI,2021,2,Male,65-74,predicted,8745,10426,1681
Malawi,MWI,2021,3,Male,75-84,predicted,8765,9256,491
Malawi,MWI,2021,4,Male,>85,predicted,8783,8916,132
Malawi,MWI,2021,5,Female,0-24,predicted,8902,8815,-87
Malawi,MWI,2021,6,Female,25-34,predicted,8974,9311,338
Malawi,MWI,2021,7,Female,35-44,predicted,9033,10952,1920
Malawi,MWI,2021,8,Female,45-54,predicted,8930,11319,2390
Malawi,MWI,2021,9,Female,55-64,predicted,8827,9220,394
Malawi,MWI,2021,10,Female,65-74,predicted,8693,8712,18
Malawi,MWI,2021,11,Female,75-84,predicted,8626,8627,1
Malawi,MWI,2021,12,Female,>85,predicted,8741,9554,813
Malaysia,MYS,2020,1,Male,0-24,reported,15362,16028,666
Malaysia,MYS,2020,2,Male,25-34,reported,14436,13827,-609
Malaysia,MYS,2020,3,Male,35-44,reported,15565,14676,-889
Malaysia,MYS,2020,4,Male,45-54,reported,14903,13038,-1866
Malaysia,MYS,2020,5,Male,55-64,reported,15217,13886,-1331
Malaysia,MYS,2020,6,Male,65-74,reported,14941,13317,-1624
Malaysia,MYS,2020,7,Male,75-84,reported,15479,13659,-1820
Malaysia,MYS,2020,8,Male,>85,reported,15049,13950,-1099
Malaysia,MYS,2020,9,Female,0-24,reported,14280,13249,-1031
Malaysia,MYS,2020,10,Female,25-34,reported,14782,13880,-902
Malaysia,MYS,2020,11,Female,35-44,reported,14755,12846,-1909
Malaysia,MYS,2020,12,Female,45-54,reported,15755,14151,-1604
Malaysia,MYS,2021,1,Female,55-64,reported,15796,16184,381
Malaysia,MYS,2021,2,Female,65-74,reported,14841,14332,-517
Malaysia,MYS,2021,3,Female,75-84,reported,16000,15391,-617
Malaysia,MYS,2021,4,Female,>85,reported,15295,14895,-408
Malaysia,MYS,2021,5,Male,0-24,reported,15630,18089,2451
Malaysia,MYS,2021,6,Male,25-34,reported,15349,17756,2399
Malaysia,MYS,2021,7,Male,35-44,reported,15913,24520,8599
Malaysia,MYS,2021,8,Male,45-54,reported,15472,26799,11319
Malaysia,MYS,2021,9,Male,55-64,reported,14689,22287,7590
Malaysia,MYS,2021,10,Male,65-74,reported,15199,19439,4232
Malaysia,MYS,2021,11,Male,75-84,reported,15180,17165,1977
Malaysia,MYS,2021,12,Male,>85,reported,16204,17712,1500
Namibia,NAM,2020,1,Female,0-24,predicted,1461,1523,62
Namibia,NAM,2020,2,Female,25-34,predicted,1464,1491,27
Namibia,NAM,2020,3,Female,35-44,predicted,1476,1454,-22
Namibia,NAM,2020,4,Female,45-54,predicted,1499,1355,-144
Namibia,NAM,2020,5,Female,55-64,predicted,1526,1383,-143
Namibia,NAM,2020,6,Female,65-74,predicted,1548,1411,-137
Namibia,NAM,2020,7,Female,75-84,predicted,1555,1606,52
Namibia,NAM,2020,8,Female,>85,predicted,1547,1828,281
Namibia,NAM,2020,9,Male,0-24,predicted,1510,1736,226
Namibia,NAM,2020,10,Male,25-34,predicted,1481,1577,96
Namibia,NAM,2020,11,Male,35-44,predicted,1475,1571,96
Namibia,NAM,2020,12,Male,45-54,predicted,1466,1698,232
Namibia,NAM,2021,1,Male,55-64,predicted,1442,1871,429
Namibia,NAM,2021,2,Male,65-74,predicted,1443,1736,293
Namibia,NAM,2021,3,Male,75-84,predicted,1454,1794,340
Namibia,NAM,2021,4,Male,>85,predicted,1477,1828,351
Namibia,NAM,2021,5,Female,0-24,predicted,1504,1955,452
Namibia,NAM,2021,6,Female,25-34,predicted,1529,2666,1136
Namibia,NAM,2021,7,Female,35-44,predicted,1532,3384,1852
Namibia,NAM,2021,8,Female,45-54,predicted,1524,2179,654
Namibia,NAM,2021,9,Female,55-64,predicted,1488,1794,306
Namibia,NAM,2021,10,Female,65-74,predicted,1460,1582,122
Namibia,NAM,2021,11,Female,75-84,predicted,1454,1527,73
Namibia,NAM,2021,12,Female,>85,predicted,1446,1701,255
Niger,NER,2020,1,Male,0-24,predicted,16192,16951,759
Niger,NER,2020,2,Male,25-34,predicted,15936,16150,214
Niger,NER,2020,3,Male,35-44,predicted,15375,15357,-18
Niger,NER,2020,4,Male,45-54,predicted,15074,15375,301
Niger,NER,2020,5,Male,55-64,predicted,14806,15695,888
Niger,NER,2020,6,Male,65-74,predicted,14742,15707,965
Niger,NER,2020,7,Male,75-84,predicted,14999,15818,819
Niger,NER,2020,8,Male,>85,predicted,15139,15357,219
Niger,NER,2020,9,Female,0-24,predicted,15123,15012,-111
Niger,NER,2020,10,Female,25-34,predicted,15241,14750,-492
Niger,NER,2020,11,Female,35-44,predicted,15761,15489,-272
Niger,NER,2020,12,Female,45-54,predicted,16030,16364,335
Niger,NER,2021,1,Female,55-64,predicted,16292,17437,1145
Niger,NER,2021,2,Female,65-74,predicted,16031,17040,1009
Niger,NER,2021,3,Female,75-84,predicted,15466,16759,1294
Niger,NER,2021,4,Female,>85,predicted,15159,16023,864
Niger,NER,2021,5,Male,0-24,predicted,14900,15661,762
Niger,NER,2021,6,Male,25-34,predicted,14830,16075,1245
Niger,NER,2021,7,Male,35-44,predicted,15091,16448,1357
Niger,NER,2021,8,Male,45-54,predicted,15232,15999,767
Niger,NER,2021,9,Male,55-64,predicted,15212,15343,131
Niger,NER,2021,10,Male,65-74,predicted,15334,15098,-235
Niger,NER,2021,11,Male,75-84,predicted,15851,15842,-9
Niger,NER,2021,12,Male,>85,predicted,16132,16472,340
Nigeria,NGA,2020,1,Female,0-24,predicted,139380,144116,4737
Nigeria,NGA,2020,2,Female,25-34,predicted,137419,136763,-656
Nigeria,NGA,2020,3,Female,35-44,predicted,134640,135331,691
Nigeria,NGA,2020,4,Female,45-54,predicted,134479,127048,-7432
Nigeria,NGA,2020,5,Female,55-64,predicted,135045,136282,1238
Nigeria,NGA,2020,6,Female,65-74,predicted,136382,149678,13296
Nigeria,NGA,2020,7,Female,75-84,predicted,138445,151650,13205
Nigeria,NGA,2020,8,Female,>85,predicted,138935,147028,8094
Nigeria,NGA,2020,9,Male,0-24,predicted,138521,141872,3350
Nigeria,NGA,2020,10,Male,25-34,predicted,137502,135467,-2035
Nigeria,NGA,2020,11,Male,35-44,predicted,137934,135977,-1956
Nigeria,NGA,2020,12,Male,45-54,predicted,138591,142002,3410
Nigeria,NGA,2021,1,Male,55-64,predicted,139032,145791,6759
Nigeria,NGA,2021,2,Male,65-74,predicted,137087,148450,11363
Nigeria,NGA,2021,3,Male,75-84,predicted,134312,139837,5525
Nigeria,NGA,2021,4,Male,>85,predicted,134125,133123,-1002
Nigeria,NGA,2021,5,Female,0-24,predicted,134737,135316,579
Nigeria,NGA,2021,6,Female,25-34,predicted,136054,136865,811
Nigeria,NGA,2021,7,Female,35-44,predicted,138111,136338,-1773
Nigeria,NGA,2021,8,Female,45-54,predicted,138589,139740,1151
Nigeria,NGA,2021,9,Female,55-64,predicted,138189,138602,413
Nigeria,NGA,2021,10,Female,65-74,predicted,137141,134014,-3127
Nigeria,NGA,2021,11,Female,75-84,predicted,137591,135657,-1934
Nigeria,NGA,2021,12,Female,>85,predicted,138242,143500,5258
Nicaragua,NIC,2020,1,Male,0-24,reported,2163,2144,-22
Nicaragua,NIC,2020,2,Male,25-34,reported,1889,1942,50
Nicaragua,NIC,2020,3,Male,35-44,reported,2032,1986,-49
Nicaragua,NIC,2020,4,Male,45-54,reported,2073,2122,46
Nicaragua,NIC,2020,5,Male,55-64,reported,2078,5615,3534
Nicaragua,NIC,2020,6,Male,65-74,reported,2108,5582,3471
Nicaragua,NIC,2020,7,Male,75-84,reported,2208,3207,996
Nicaragua,NIC,2020,8,Male,>85,reported,2204,2354,147
Nicaragua,NIC,2020,9,Female,0-24,reported,2158,2008,-153
Nicaragua,NIC,2020,10,Female,25-34,reported,2221,2135,-89
Nicaragua,NIC,2020,11,Female,35-44,reported,2196,2240,41
Nicaragua,NIC,2020,12,Female,45-54,reported,2199,2346,144
Nicaragua,NIC,2021,1,Female,55-64,reported,2199,2314,112
Nicaragua,NIC,2021,2,Female,65-74,reported,1924,1922,-5
Nicaragua,NIC,2021,3,Female,75-84,reported,2069,2147,76
Nicaragua,NIC,2021,4,Female,>85,reported,2110,2205,92
Nicaragua,NIC,2021,5,Male,0-24,reported,2111,2509,396
Nicaragua,NIC,2021,6,Male,25-34,reported,2140,2692,550
Nicaragua,NIC,2021,7,Male,35-44,reported,2244,3099,853
Nicaragua,NIC,2021,8,Male,45-54,reported,2241,3620,1377
Nicaragua,NIC,2021,9,Male,55-64,reported,2193,6143,3948
Nicaragua,NIC,2021,10,Male,65-74,reported,2257,3965,1705
Nicaragua,NIC,2021,11,Male,75-84,reported,2233,2274,39
Nicaragua,NIC,2021,12,Male,>85,reported,2233,2109,-126
Niue,NIU,2020,1,Female,0-24,predicted,1,1,0
Niue,NIU,2020,2,Female,25-34,predicted,1,1,0
Niue,NIU,2020,3,Female,35-44,predicted,1,1,0
Niue,NIU,2020,4,Female,45-54,predicted,1,1,0
Niue,NIU,2020,5,Female,55-64,predicted,1,1,0
Niue,NIU,2020,6,Female,65-74,predicted,1,1,0
Niue,NIU,2020,7,Female,75-84,predicted,1,1,0
Niue,NIU,2020,8,Female,>85,predicted,1,1,0
Niue,NIU,2020,9,Male,0-24,predicted,1,1,0
Niue,NIU,2020,10,Male,25-34,predicted,1,1,0
Niue,NIU,2020,11,Male,35-44,predicted,1,1,0
Niue,NIU,2020,12,Male,45-54,predicted,1,1,0
Niue,NIU,2021,1,Male,55-64,predicted,1,1,0
Niue,NIU,2021,2,Male,65-74,predicted,1,1,0
Niue,NIU,2021,3,Male,75-84,predicted,1,1,0
Niue,NIU,2021,4,Male,>85,predicted,1,1,0
Niue,NIU,2021,5,Female,0-24,predicted,1,1,0
Niue,NIU,2021,6,Female,25-34,predicted,1,1,0
Niue,NIU,2021,7,Female,35-44,predicted,1,1,0
Niue,NIU,2021,8,Female,45-54,predicted,1,1,0
Niue,NIU,2021,9,Female,55-64,predicted,1,1,0
Niue,NIU,2021,10,Female,65-74,predicted,1,1,0
Niue,NIU,2021,11,Female,75-84,predicted,1,1,0
Niue,NIU,2021,12,Female,>85,predicted,1,1,0
Netherlands,NLD,2020,1,Male,0-24,reported,14013,14043,-4
Netherlands,NLD,2020,2,Male,25-34,reported,14136,12912,-1257
Netherlands,NLD,2020,3,Male,35-44,reported,13934,16292,2324
Netherlands,NLD,2020,4,Male,45-54,reported,12824,18765,5908
Netherlands,NLD,2020,5,Male,55-64,reported,12189,12718,496
Netherlands,NLD,2020,6,Male,65-74,reported,11818,11480,-372
Netherlands,NLD,2020,7,Male,75-84,reported,11913,11609,-337
Netherlands,NLD,2020,8,Male,>85,reported,11738,12588,817
Netherlands,NLD,2020,9,Female,0-24,reported,11753,11948,162
Netherlands,NLD,2020,10,Female,25-34,reported,12280,14568,2254
Netherlands,NLD,2020,11,Female,35-44,reported,12981,14940,1925
Netherlands,NLD,2020,12,Female,45-54,reported,14099,16746,2614
Netherlands,NLD,2021,1,Female,55-64,reported,14101,17321,3220
Netherlands,NLD,2021,2,Female,65-74,reported,14243,13939,-304
Netherlands,NLD,2021,3,Female,75-84,reported,14025,13800,-225
Netherlands,NLD,2021,4,Female,>85,reported,12916,13498,582
Netherlands,NLD,2021,5,Male,0-24,reported,12280,13139,859
Netherlands,NLD,2021,6,Male,25-34,reported,11911,12206,295
Netherlands,NLD,2021,7,Male,35-44,reported,11992,12579,587
Netherlands,NLD,2021,8,Male,45-54,reported,11827,12860,1033
Netherlands,NLD,2021,9,Male,55-64,reported,11805,12695,890
Netherlands,NLD,2021,10,Male,65-74,reported,12381,14107,1726
Netherlands,NLD,2021,11,Male,75-84,reported,13049,16736,3687
Netherlands,NLD,2021,12,Male,>85,reported,14224,17876,3652
Norway,NOR,2020,1,Female,0-24,reported,3815,3850,34
Norway,NOR,2020,2,Female,25-34,reported,3560,3414,-147
Norway,NOR,2020,3,Female,35-44,reported,3625,3646,21
Norway,NOR,2020,4,Female,45-54,reported,3351,3456,104
Norway,NOR,2020,5,Female,55-64,reported,3216,3151,-66
Norway,NOR,2020,6,Female,65-74,reported,3102,3030,-73
Norway,NOR,2020,7,Female,75-84,reported,3190,3185,-6
Norway,NOR,2020,8,Female,>85,reported,3157,3232,74
Norway,NOR,2020,9,Male,0-24,reported,3108,3247,139
Norway,NOR,2020,10,Male,25-34,reported,3276,3379,102
Norway,NOR,2020,11,Male,35-44,reported,3358,3357,-2
Norway,NOR,2020,12,Male,45-54,reported,3812,3651,-162
Norway,NOR,2021,1,Male,55-64,reported,3810,3770,-40
Norway,NOR,2021,2,Male,65-74,reported,3553,3131,-422
Norway,NOR,2021,3,Male,75-84,reported,3624,3360,-264
Norway,NOR,2021,4,Male,>85,reported,3344,3248,-96
Norway,NOR,2021,5,Female,0-24,reported,3215,3196,-19
Norway,NOR,2021,6,Female,25-34,reported,3096,3040,-56
Norway,NOR,2021,7,Female,35-44,reported,3179,3294,115
Norway,NOR,2021,8,Female,45-54,reported,3151,3453,302
Norway,NOR,2021,9,Female,55-64,reported,3100,3451,351
Norway,NOR,2021,10,Female,65-74,reported,3272,3693,421
Norway,NOR,2021,11,Female,75-84,reported,3354,4017,663
Norway,NOR,2021,12,Female,>85,reported,3806,4350,544
Nepal,NPL,2020,1,Male,0-24,predicted,15705,15753,48
Nepal,NPL,2020,2,Male,25-34,predicted,15455,14917,-538
Nepal,NPL,2020,3,Male,35-44,predicted,15074,14309,-764
Nepal,NPL,2020,4,Male,45-54,predicted,14729,12513,-2216
Nepal,NPL,2020,5,Male,55-64,predicted,14466,13274,-1193
Nepal,NPL,2020,6,Male,65-74,predicted,14265,14057,-207
Nepal,NPL,2020,7,Male,75-84,predicted,14192,14345,153
Nepal,NPL,2020,8,Male,>85,predicted,14200,15453,1253
Nepal,NPL,2020,9,Female,0-24,predicted,14311,16268,1957
Nepal,NPL,2020,10,Female,25-34,predicted,14592,17941,3349
Nepal,NPL,2020,11,Female,35-44,predicted,15118,19154,4036
Nepal,NPL,2020,12,Female,45-54,predicted,15412,18353,2941
Nepal,NPL,2021,1,Female,55-64,predicted,15851,16786,935
Nepal,NPL,2021,2,Female,65-74,predicted,15611,15085,-526
Nepal,NPL,2021,3,Female,75-84,predicted,15226,14970,-256
Nepal,NPL,2021,4,Female,>85,predicted,14857,16379,1522
Nepal,NPL,2021,5,Male,0-24,predicted,14589,22550,7961
Nepal,NPL,2021,6,Male,25-34,predicted,14379,18544,4165
Nepal,NPL,2021,7,Male,35-44,predicted,14331,17390,3059
Nepal,NPL,2021,8,Male,45-54,predicted,14342,17789,3447
Nepal,NPL,2021,9,Male,55-64,predicted,14458,16075,1617
Nepal,NPL,2021,10,Male,65-74,predicted,14715,16336,1621
Nepal,NPL,2021,11,Male,75-84,predicted,15271,16501,1230
Nepal,NPL,2021,12,Male,>85,predicted,15567,16815,1248
Nauru,NRU,2020,1,Female,0-24,predicted,5,5,0
Nauru,NRU,2020,2,Female,25-34,predicted,5,5,0
Nauru,NRU,2020,3,Female,35-44,predicted,5,5,0
Nauru,NRU,2020,4,Female,45-54,predicted,5,5,0
Nauru,NRU,2020,5,Female,55-64,predicted,5,5,0
Nauru,NRU,2020,6,Female,65-74,predicted,5,5,0
Nauru,NRU,2020,7,Female,75-84,predicted,5,5,0
Nauru,NRU,2020,8,Female,>85,predicted,5,5,0
Nauru,NRU,2020,9,Male,0-24,predicted,5,5,0
Nauru,NRU,2020,10,Male,25-34,predicted,5,5,0
Nauru,NRU,2020,11,Male,35-44,predicted,5,5,0
Nauru,NRU,2020,12,Male,45-54,predicted,5,5,0
Nauru,NRU,2021,1,Male,55-64,predicted,5,5,0
Nauru,NRU,2021,2,Male,65-74,predicted,5,5,0
Nauru,NRU,2021,3,Male,75-84,predicted,5,5,0
Nauru,NRU,2021,4,Male,>85,predicted,5,5,0
Nauru,NRU,2021,5,Female,0-24,predicted,5,5,0
Nauru,NRU,2021,6,Female,25-34,predicted,5,5,0
Nauru,NRU,2021,7,Female,35-44,predicted,5,5,0
Nauru,NRU,2021,8,Female,45-54,predicted,5,5,0
Nauru,NRU,2021,9,Female,55-64,predicted,5,5,0
Nauru,NRU,2021,10,Female,65-74,predicted,5,5,0
Nauru,NRU,2021,11,Female,75-84,predicted,5,6,0
Nauru,NRU,2021,12,Female,>85,predicted,5,6,0
New Zealand,NZL,2020,1,Male,0-24,reported,2699,2693,-6
New Zealand,NZL,2020,2,Male,25-34,reported,2469,2514,45
New Zealand,NZL,2020,3,Male,35-44,reported,2708,2708,0
New Zealand,NZL,2020,4,Male,45-54,reported,2753,2716,-37
New Zealand,NZL,2020,5,Male,55-64,reported,2941,2697,-244
New Zealand,NZL,2020,6,Male,65-74,reported,3074,2706,-368
New Zealand,NZL,2020,7,Male,75-84,reported,3329,2917,-412
New Zealand,NZL,2020,8,Male,>85,reported,3340,2817,-523
New Zealand,NZL,2020,9,Female,0-24,reported,3061,2659,-402
New Zealand,NZL,2020,10,Female,25-34,reported,2950,2786,-164
New Zealand,NZL,2020,11,Female,35-44,reported,2768,2654,-114
New Zealand,NZL,2020,12,Female,45-54,reported,2750,2871,121
New Zealand,NZL,2021,1,Female,55-64,reported,2754,2851,97
New Zealand,NZL,2021,2,Female,65-74,reported,2522,2483,-39
New Zealand,NZL,2021,3,Female,75-84,reported,2762,2817,55
New Zealand,NZL,2021,4,Female,>85,reported,2813,2778,-35
New Zealand,NZL,2021,5,Male,0-24,reported,2998,2926,-72
New Zealand,NZL,2021,6,Male,25-34,reported,3139,2955,-184
New Zealand,NZL,2021,7,Male,35-44,reported,3403,3285,-118
New Zealand,NZL,2021,8,Male,45-54,reported,3409,3361,-48
New Zealand,NZL,2021,9,Male,55-64,reported,3121,2904,-217
New Zealand,NZL,2021,10,Male,65-74,reported,3012,2886,-126
New Zealand,NZL,2021,11,Male,75-84,reported,2832,2793,-39
New Zealand,NZL,2021,12,Male,>85,reported,2805,2869,63
Oman,OMN,2020,1,Female,0-24,reported,1401,1523,121
Oman,OMN,2020,2,Female,25-34,reported,1399,1332,-67
Oman,OMN,2020,3,Female,35-44,reported,1389,1245,-145
Oman,OMN,2020,4,Female,45-54,reported,1374,1205,-169
Oman,OMN,2020,5,Female,55-64,reported,1357,1263,-94
Oman,OMN,2020,6,Female,65-74,reported,1351,1559,208
Oman,OMN,2020,7,Female,75-84,reported,1348,1910,561
Oman,OMN,2020,8,Female,>85,reported,1355,1840,484
Oman,OMN,2020,9,Male,0-24,reported,1364,1950,586
Oman,OMN,2020,10,Male,25-34,reported,1379,2025,646
Oman,OMN,2020,11,Male,35-44,reported,1403,1652,249
Oman,OMN,2020,12,Male,45-54,reported,1422,1577,155
Oman,OMN,2021,1,Male,55-64,reported,1423,1575,149
